"Beverage ID";"Country";"Ingredient";"Labels";"Stage";"Impact Category";"Indicator";"Unit";"Value";"Monetary Value";"Beverage-type";"product-id";"Product";"Years";"Production Method";"Stage functional unit";"Data quality (country specific)";"Proxy";"Salepoint";"Deca";"Milk Type";"Price Excluding Tax";"Value Added Tax";"Smart Value Added Tax";"Smart Pricing";"Smart Pricing rounded";"Value Unit";"References"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Transport, Retail-to-Waste";"Environment";"Marine eutrophication";"kg N eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Road waste-collection; municipal waste collection service by 21 metric ton lorry (0); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Transport, Retail-to-Waste";"Environment";"Metal depletion";"kg Fe eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Road waste-collection; municipal waste collection service by 21 metric ton lorry (0); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Transport, Retail-to-Waste";"Environment";"Natural land transformation";"m2";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Road waste-collection; municipal waste collection service by 21 metric ton lorry (0); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Transport, Retail-to-Waste";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Road waste-collection; municipal waste collection service by 21 metric ton lorry (0); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Transport, Retail-to-Waste";"Environment";"Fine particulate matter formation";"kg PM10 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Road waste-collection; municipal waste collection service by 21 metric ton lorry (0); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Transport, Retail-to-Waste";"Environment";"Photochemical oxidant formation";"kg NMVOC";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Road waste-collection; municipal waste collection service by 21 metric ton lorry (0); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Transport, Retail-to-Waste";"Environment";"Terrestrial acidification";"kg SO2 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Road waste-collection; municipal waste collection service by 21 metric ton lorry (0); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Transport, Retail-to-Waste";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Road waste-collection; municipal waste collection service by 21 metric ton lorry (0); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Transport, Retail-to-Waste";"Environment";"Urban land occupation";"m2a";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Road waste-collection; municipal waste collection service by 21 metric ton lorry (0); World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Transport, Retail-to-Waste";"Environment";"Water consumption";"m3";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Road waste-collection; municipal waste collection service by 21 metric ton lorry (0); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Agricultural land occupation";"m2a";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Global warming";"kg CO2 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Fossil resource scarcity";"kg oil eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Freshwater eutrophication";"kg P eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Human toxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Ionising radiation";"kg U235-Eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Marine eutrophication";"kg N eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Metal depletion";"kg Fe eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Natural land transformation";"m2";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Fine particulate matter formation";"kg PM10 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Photochemical oxidant formation";"kg NMVOC";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Terrestrial acidification";"kg SO2 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Urban land occupation";"m2a";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"End of life, industrial-composting";"Environment";"Water consumption";"m3";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";0;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/kg";"Sugar; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Biodiversity";"Eco-costs of land-use (Switzerland), practice-related";"m²/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2022";"conventional";5.56;"yes";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/m²";"FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022, missing, missing (Sugarbeet); World Bank, Inflation (annual %), 2024; Sustainability Impact Metrics (a spin-off of Delft University of Technology), The eco-costs of land-use, 2024; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Biodiversity";"Eco-costs of land-use (Switzerland), deforestation-related";"m²/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2022";"conventional";5.56;"yes";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/m²";"FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022, missing, No specific anti-deforestation regulation (Sugarbeet); World Bank, Inflation (annual %), 2024; Sustainability Impact Metrics (a spin-off of Delft University of Technology), The eco-costs of land-use, 2024; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Labour force to be audited for Health and Safety";"FTE/kg";0.00000000020531406965421674;0.000000002017724855967627;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"yes";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; FAOSTAT, Crops and livestock products, Yield, Agriculture land, 2022; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Labour force to be audited for gender discrimination";"FTE/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2024";"conventional";5.56;"yes";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"World population review, Total Fertility Rate, 2024, Eurostat, Duration of working life, 2052; missing; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Labour force to be audited for forced labour";"FTE/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2024";"conventional";5.56;"no, dervied from regional values";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"Walkfree, global slavery index, 2024; World Bank, Annual Population, 2024; missing; FAOSTAT, Crops and livestock products, Yield, Agriculture land, 2022; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; Swiss Confederation, Work and rest period, 2024; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Labour force to be audited for forced labour";"FTE/kg";0.00000000003480258675247674;0.00000000034202256309422754;"Sugar";"Swiss sugar";"Sugar";"2024";"conventional";5.56;"no, dervied from regional values";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"Walkfree, global slavery index, 2024; World Bank, Annual Population, 2024; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; FAOSTAT, Crops and livestock products, Yield, Agriculture land, 2022; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; Swiss Confederation, Work and rest period, 2024; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Labour force to be audited for insufficient social security";"FTE/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"yes";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; missing; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Labour force to be audited for illegal overtime";"FTE/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2023";"conventional";5.56;"yes";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Prevalence of excessive working time";"FTE/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2023";"conventional";5.56;"yes";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Wage gap from gender discrimination";"USD/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2023";"conventional";5.56;"yes";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/USD2023";"International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; missing; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; True Price, Monestisation factors for true pricing (2023)"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Wage gap of workers earning below minimum wage";"USD/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2023";"conventional";5.56;"yes";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/USD2023";"International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; missing; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; True Price, Monestisation factors for true pricing (2023)"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Wage gap of workers earning above minimum wage but below decent living wage";"USD/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2023";"conventional";5.56;"yes";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/USD2023";"International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; missing; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; True Price, Monestisation factors for true pricing (2023)"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Children in hazardous work by sex, age and economic activity (5-11)";"FTE-child/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2020";"conventional";5.56;"no, Western Europe";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"Derived from ILOSTAT, Annual Population, 2024; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024 Misssing data at the country level, Western Europe has been used as a proxy; Swiss Confederation, Work and rest period, 2024; Our World in data, Average weekly working hours of children, 2024; missing; FAOSTAT, Crops and livestock products, Yield, Agriculture land, 2022; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Children in hazardous work by sex, age and economic activity (12-14)";"FTE-child/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2020";"conventional";5.56;"no, Western Europe";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"Derived from ILOSTAT, Annual Population, 2024; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024 Misssing data at the country level, Western Europe has been used as a proxy; Swiss Confederation, Work and rest period, 2024; Our World in data, Average weekly working hours of children, 2024; missing; FAOSTAT, Crops and livestock products, Yield, Agriculture land, 2022; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Children in hazardous work by sex, age and economic activity (15-17)";"FTE-child/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2020";"conventional";5.56;"no, Western Europe";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"Derived from ILOSTAT, Annual Population, 2024; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024 Misssing data at the country level, Western Europe has been used as a proxy; Swiss Confederation, Work and rest period, 2024; Our World in data, Average weekly working hours of children, 2024; missing; FAOSTAT, Crops and livestock products, Yield, Agriculture land, 2022; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Children in non-hazardous work by sex, age and economic activity (5-11)";"FTE-child/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2020";"conventional";5.56;"no, Western Europe";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"Derived from ILOSTAT, Annual Population, 2024; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; Derived from ILOSTAT, Annual Population, 2024; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024 Misssing data at the country level, Western Europe has been used as a proxy; Swiss Confederation, Work and rest period, 2024; Our World in data, Average weekly working hours of children, 2024; missing; FAOSTAT, Crops and livestock products, Yield, Agriculture land, 2022; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Children in non-hazardous work by sex, age and economic activity (12-14)";"FTE-child/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2020";"conventional";5.56;"no, Western Europe";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"Derived from ILOSTAT, Annual Population, 2024; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; Derived from ILOSTAT, Annual Population, 2024; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024 Misssing data at the country level, Western Europe has been used as a proxy; Swiss Confederation, Work and rest period, 2024; Our World in data, Average weekly working hours of children, 2024; missing; FAOSTAT, Crops and livestock products, Yield, Agriculture land, 2022; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar moderate";"Switzerland";"Sugarbeet";"none";"Production";"Livelihoods";"Children in non-hazardous work by sex, age and economic activity (15-17)";"FTE-child/kg";0;0;"Sugar";"Swiss sugar";"Sugar";"2020";"conventional";5.56;"no, Western Europe";"none";"Rolex Centre";"False";"none";0;0;0.026243340862536137;0;0;"USD2023/FTE";"Derived from ILOSTAT, Annual Population, 2024; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024; Derived from ILOSTAT, Annual Population, 2024; International Labour Organization. ILO modelled estimates database, ILOSTAT. https://ilostat.ilo.org/data/. Accessed 14-10-2024 Misssing data at the country level, Western Europe has been used as a proxy; Swiss Confederation, Work and rest period, 2024; Our World in data, Average weekly working hours of children, 2024; missing; FAOSTAT, Crops and livestock products, Yield, Agriculture land, 2022; FAOSTAT, Crops and livestock products, Yield, Sugarbeet and sugarcane, 2022; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
