"Beverage ID";"Ingredient ID";"Country";"Ingredient";"Ingredient Category";"Labels";"Stage";"Impact Category";"Indicator";"Unit";"Value";"Value Unit";"Monetary Value";"Reference";"Salepoint"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Retail-to-Waste|Transport, Road|Waste-collection, 21 metric ton|none";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0.00000012447716652727118;"CHF2023/kg";0.00000000024433419116859887;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Retail-to-Waste|Transport, Road|Waste-collection, 21 metric ton|none";"Environment";"Marine eutrophication";"kg N eq";0.00000016366865480590775;"CHF2023/kg";0.000002451740295898688;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Retail-to-Waste|Transport, Road|Waste-collection, 21 metric ton|none";"Environment";"Metal depletion";"kg Fe eq";0.0000006645445351004649;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Retail-to-Waste|Transport, Road|Waste-collection, 21 metric ton|none";"Environment";"Natural land transformation";"m2";0.000000021722240529241132;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Retail-to-Waste|Transport, Road|Waste-collection, 21 metric ton|none";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0.000000000010786869087117351;"CHF2023/kg";0.0000000006452305494854753;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Retail-to-Waste|Transport, Road|Waste-collection, 21 metric ton|none";"Environment";"Fine particulate matter formation";"kg PM10 eq";0.00000014611855223618185;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Retail-to-Waste|Transport, Road|Waste-collection, 21 metric ton|none";"Environment";"Photochemical oxidant formation";"kg NMVOC";0.0000006302888649421082;"CHF2023/kg";0.000001970768500849093;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Retail-to-Waste|Transport, Road|Waste-collection, 21 metric ton|none";"Environment";"Terrestrial acidification";"kg SO2 eq";0.0000002901080707845073;"CHF2023/kg";0.0000014446006271715574;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Retail-to-Waste|Transport, Road|Waste-collection, 21 metric ton|none";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0.000000002628036242540602;"CHF2023/kg";0.0000000000008145046250105582;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Retail-to-Waste|Transport, Road|Waste-collection, 21 metric ton|none";"Environment";"Urban land occupation";"m2a";0.00000037384929765947134;"CHF2023/kg";0.000000015927816298854538;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Retail-to-Waste|Transport, Road|Waste-collection, 21 metric ton|none";"Environment";"Water consumption";"m3";0.000000021644406093176088;"CHF2023/kg";0.00000002973981512070786;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Agricultural land occupation";"m2a";0.0000001259627948429393;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Global warming";"kg CO2 eq";0.000023989524911986002;"CHF2023/kg";0.0000040397101128735365;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Fossil resource scarcity";"kg oil eq";0.000007742257873824706;"CHF2023/kg";0.000003679310280329102;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0.00000015284594510743872;"CHF2023/kg";0.000000006584623179566048;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Freshwater eutrophication";"kg P eq";0.0000000009311530385524835;"CHF2023/kg";0.00000020105195512059262;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Human toxicity";"kg 1,4-DCB";0.0000016498031363128247;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Ionising radiation";"kg U235-Eq";0.0000013954610392073999;"CHF2023/kg";0.00000008034715085833655;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0.00000015657792704452954;"CHF2023/kg";0.00000000030734424815895337;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Marine eutrophication";"kg N eq";0.000000158307634402859;"CHF2023/kg";0.0000023714327393608967;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Metal depletion";"kg Fe eq";0.0000013324692333454258;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Natural land transformation";"m2";0.00000000787348041431448;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0.00000000000379808970429141;"CHF2023/kg";0.000000000227187656316498;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Fine particulate matter formation";"kg PM10 eq";0.0000001773989000288792;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Photochemical oxidant formation";"kg NMVOC";0.0000004646018822960817;"CHF2023/kg";0.0000014527033650648661;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Terrestrial acidification";"kg SO2 eq";0.0000005342916358115;"CHF2023/kg";0.000002660518992452067;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0.0000000013144465990895557;"CHF2023/kg";0.0000000000004073851102041267;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Urban land occupation";"m2a";0.00000005836597138980885;"CHF2023/kg";0.0000000024866770546881163;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Water consumption";"m3";0.000000007543939011767288;"CHF2023/kg";0.000000010365512018488142;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Aldicarb";"mg/kg";0.00030000000000000003;"CHF2023/kg";0.00008033359486650038;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Azoxystrobin";"mg/kg";0.00008999999999999999;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Boscalid";"mg/kg";0.00015000000000000001;"CHF2023/kg";0.000004354502345194177;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Buprofezin";"mg/kg";0.0012000000000000001;"CHF2023/kg";0.000037439422298893715;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Carbendazim";"mg/kg";0.00030000000000000003;"CHF2023/kg";0.0000012087230709079918;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Carbofuran";"mg/kg";0.00030000000000000003;"CHF2023/kg";0.000028110559623424333;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Chlorantraniliprole";"mg/kg";0.00015000000000000001;"CHF2023/kg";0.000000046489348881076616;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Chlorpyrifos";"mg/kg";0.00015000000000000001;"CHF2023/kg";0.00001038262125010711;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Clothianidin";"mg/kg";0.00015000000000000001;"CHF2023/kg";0.0000021385100485295243;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Cyantraniliprole";"mg/kg";0.00015000000000000001;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Cyhalothrin";"mg/kg";0.00003;"CHF2023/kg";0.0000004277020097059049;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Cypermethrins";"mg/kg";0.00015000000000000001;"CHF2023/kg";0.0000008368082798593792;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Cyproconazole";"mg/kg";0.00021000000000000004;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Diquat";"mg/kg";0.00006;"CHF2023/kg";0.000008969345044122382;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Disulfoton";"mg/kg";0.00030000000000000003;"CHF2023/kg";0.00010041699358312549;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Endosulfan";"mg/kg";0.00015000000000000001;"CHF2023/kg";0.0000070353881306695935;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Fenpropathrin";"mg/kg";0.00008999999999999999;"CHF2023/kg";0.00000036261692127239754;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Flutriafol";"mg/kg";0.00045;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Glufosinate-Ammonium";"mg/kg";0.00030000000000000003;"CHF2023/kg";0.000004277020097059049;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Haloxyfop";"mg/kg";0.00006;"CHF2023/kg";0.000014727825725525073;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Imidacloprid";"mg/kg";0.00021000000000000004;"CHF2023/kg";0.0000010413614149361164;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Permethrin";"mg/kg";0.00003;"CHF2023/kg";0.00000006198579850810215;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Phorate";"mg/kg";0.00015000000000000001;"CHF2023/kg";0.00003046601996673221;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Propiconazole";"mg/kg";0.00015000000000000001;"CHF2023/kg";0.0000010692550242647622;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Pyraclostrobin";"mg/kg";0.0015;"CHF2023/kg";0.000014101769160593242;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Saflufenacil";"mg/kg";0.00003;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Spirodiclofen";"mg/kg";0.00008999999999999999;"CHF2023/kg";0.00000008368082798593792;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Tebuconazole";"mg/kg";0.0006000000000000001;"CHF2023/kg";0.0001057477722548223;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Terbufos";"mg/kg";0.00015000000000000001;"CHF2023/kg";0.0002644314164355638;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Thiamethoxam";"mg/kg";0.00006;"CHF2023/kg";0.0000008430068597101894;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Triadimefon";"mg/kg";0.00030000000000000003;"CHF2023/kg";0.0000034092189179456185;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"Consumption";"Health";"Triadimenol";"mg/kg";0.0015;"CHF2023/kg";0.000008368082798593792;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Fossil resource scarcity";"kg oil eq";0.0000171804841697511;"CHF2023/kg";0.0000081645862301367;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0.000000938814334943679;"CHF2023/kg";0.00000004044424356062409;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Freshwater eutrophication";"kg P eq";0.00000000635964613796769;"CHF2023/kg";0.000001373156975249952;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Global warming";"kg CO2 eq";0.0001308032178481806;"CHF2023/kg";0.00002202657551061734;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0.000000866061239377641;"CHF2023/kg";0.0000000016999774201917568;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Marine eutrophication";"kg N eq";0.00000026849957488632394;"CHF2023/kg";0.000004022097132533567;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0.00000000000791835853790388;"CHF2023/kg";0.0000000004736468746558306;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Terrestrial acidification";"kg SO2 eq";0.0000053012607637782;"CHF2023/kg";0.000026397764817244548;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0.00000000558259572619824;"CHF2023/kg";0.0000000000017302082691815815;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Water consumption";"m3";0.0000000811902380749158;"CHF2023/kg";0.00000011155689186202738;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Agricultural land occupation";"m2a";0.00001300381021279623;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Human toxicity";"kg 1,4-DCB";0.00001118370250273203;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Ionising radiation";"kg U235-Eq";0.00001093036578927546;"CHF2023/kg";0.0000006293430804105671;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Metal depletion";"kg Fe eq";0.000006988157175886951;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Natural land transformation";"m2";0.000000009101504009757;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Fine particulate matter formation";"kg PM10 eq";0.000000756390104339076;"CHF2023/kg";0;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Photochemical oxidant formation";"kg NMVOC";0.0000002417731664570841;"CHF2023/kg";0.0000007559691552664986;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Cappuccino, Dallmayr";"Conventional Swiss Sugar";"Switzerland";"Sugar";"Sugarbeet";"none";"End-use, compost";"Environment";"Urban land occupation";"m2a";0.0000018163060538109181;"CHF2023/kg";0.00000007738355896003056;"Dummy data, to be updated";"EPFL, Rolex centre, Dallmayr"
"Espresso, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Coffee Cultivation";"Environment";"Fine particulate matter formation";"kg PM2.5 eq";0.00008382484933565598;"CHF2023/kg";0.008112067110890377;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee green bean production, arabica (Brazil), Fonctional unit: 1 kg grean coffe bean; World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Espresso, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Coffee Cultivation";"Environment";"Fossil resource scarcity";"kg oil eq";0.006710892030778116;"CHF2023/kg";0.0031891800094257126;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee green bean production, arabica (Brazil), Fonctional unit: 1 kg grean coffe bean; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Espresso, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Coffee Cultivation";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0.0029946413804532983;"CHF2023/kg";0.00012900953986289812;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee green bean production, arabica (Brazil), Fonctional unit: 1 kg grean coffe bean; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Espresso, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Coffee Cultivation";"Environment";"Freshwater eutrophication";"kg P eq";0.000011767532154350677;"CHF2023/kg";0.0025408125717492265;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee green bean production, arabica (Brazil), Fonctional unit: 1 kg grean coffe bean; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Espresso, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Coffee Cultivation";"Environment";"Global warming";"kg CO2 eq";0.029743559452130464;"CHF2023/kg";0.005008659335791719;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), Coffee green bean production, arabica (Brazil), Fonctional unit: 1 kg grean coffe bean; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
